accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
-0.388952057,0.744829934,0.470972497,0.494994714,-1.114122513,0.230209503,1.820765279,-2.297435091,-1.403447553,0.514463364,-2.49002576,0.202466653,-0.180813537,-0.07743597,-0.34500536
0.081829022,0.827311012,-0.116163429,0.59744551,2.735724263,0.468657164,2.169116714,-2.324761738,-0.999668445,0.502607908,2.698839984,0.370748436,0.233154627,-0.128693126,-0.130798677
0.112659494,1.994722342,0.399612376,0.536226756,-1.991705039,0.127831499,-1.998355755,3.094737963,-1.452557335,0.583257621,-1.896308982,-0.359435742,-0.211515811,0.399564259,-0.391905549
-0.121033919,0.612917544,-0.130285003,-0.154355271,-0.496269432,-0.235344038,-3.062704141,2.645273741,-1.229758029,0.273935245,-0.239012213,-0.243152245,-0.423816963,-0.167036994,-0.678059583
0.254589204,1.015992558,-0.012280968,1.528170654,-3.068893304,-0.987624412,-0.67288077,0.713361905,-1.142702784,1.165371655,-2.115105327,-0.993978756,-0.092494874,0.96521852,0.057518455
0.108905333,0.908247931,0.418126885,0.566045811,-3.058210522,0.654142615,-2.343667603,1.100189683,-1.194006291,0.641850573,-3.003012729,0.890838313,0.516306537,0.21574176,0.360621263
0.080797714,0.938820843,0.062966037,-2.934569537,1.541826685,0.972039508,-2.550809976,0.330488034,-1.446297805,-2.747310014,1.109641201,0.877330924,0.099832418,0.386871101,0.937920347
-0.796429677,0.721570632,-0.062343168,-0.791845758,-0.653150845,0.576404098,0.601981807,-1.402804242,-0.791654494,-0.727977169,-0.380906618,0.664868011,-0.704341083,0.077288023,0.290507805
-0.944352803,-0.561269423,-0.605815227,-2.353059335,0.269264631,0.404019741,3.124302565,0.529247263,-0.96992722,-2.738136772,1.429810611,0.407532499,-1.373767953,-1.035304019,-0.90331567
0.174205278,1.273376343,0.711277159,1.560100674,-1.694308937,0.390199537,-1.479834058,1.303739917,-1.315019972,1.274416293,-2.265864281,0.342090425,-0.062414979,-0.263359842,0.017405593
0.293975373,2.101539381,0.496838108,-2.966236387,4.419837582,0.496603964,-0.591361185,-1.945200931,-1.536710155,-2.978402655,4.451463712,0.06267901,0.096883333,0.303439966,-0.089547581
-0.164671655,0.151658937,-0.235337769,2.484312191,-3.653641927,-0.743469458,-0.613928905,-1.487837996,-1.107721705,2.521690365,-3.632064537,-0.596927836,0.190690492,0.017949308,0.048460961
-0.039182129,0.449483676,-0.202756904,3.314343347,1.676765964,-1.390359518,-1.803850357,3.041690129,-0.8703979,3.666527491,0.876116775,-1.454522162,-0.204715802,-0.320314805,-0.555681798
0.224039981,0.796548033,0.282220298,0.452150539,-0.637823306,-1.169518563,-0.354075104,-1.084683939,-1.383842882,0.155628281,-0.194008918,-0.983844644,0.135392699,-0.597125311,1.368626653
0.829390071,0.753403938,-0.325379727,0.895301392,-2.30336651,0.395356491,-0.302240528,1.102231753,-1.391610527,0.385343769,-2.28073123,0.558229315,0.482842754,-0.201040427,-0.093854721
-0.789984645,0.853600574,0.688908361,4.642800413,-4.550421292,-0.067864554,-0.789157016,-0.988682596,-1.399907609,4.857615853,-4.01005297,0.084725679,-0.410694725,0.039457594,-0.245609932
-0.286354988,-0.618204757,-0.916885676,1.64110857,-2.742039888,-1.80244452,-0.660522108,1.183870534,-1.184460384,2.04114554,-3.184926805,-1.543668349,-0.300915475,-1.47883345,-0.97070894
-0.37447512,1.097671271,-0.395124438,-0.87232076,-2.036387728,1.296914137,2.686876253,-0.463386291,-1.432781384,-0.553522302,-1.89291353,1.26968318,-0.098283028,0.377170968,-1.208896484
-0.10702217,0.977938717,0.476363362,-1.110676263,2.063753583,1.503404437,0.667984468,-0.361183698,-1.326218169,-1.111236899,2.324717839,1.449710929,-0.035230607,0.413948664,0.337698606
0.10995754,-0.316978896,0.044788224,0.494722955,1.957928507,0.882189137,1.370230544,-1.789027033,-1.128159027,0.89713022,1.55111819,1.281197594,0.494227605,-0.609193605,-0.146615959
0.060467189,1.141042004,-0.077409268,-0.244115842,0.656379563,0.029421551,3.033407076,-1.466165802,-0.903150696,-0.450940863,1.071851213,0.090527398,0.215695317,0.188339534,0.371622929
0.019552928,0.504874255,-0.02093054,1.028083981,0.278275188,0.342475155,-0.750746647,2.396849484,-1.090593852,1.092138605,-0.763653038,0.105138173,0.10591725,-0.226354144,-0.221908297
0.158596564,1.089378102,0.363911041,-2.990477997,-0.054126652,1.181233511,2.490224908,0.730607554,-1.567384896,-2.401968928,0.24101078,1.351461407,0.172676698,0.159218879,-0.415557322
0.105959039,1.580845246,-0.684458092,-2.943956757,-0.676903351,-0.28666095,2.401347125,-1.539143509,-1.551854728,-3.097764093,-0.225906184,-0.097382188,0.088506158,0.928907069,-0.386585515
0.173323421,0.441345973,0.144318616,3.066386812,2.068765241,1.942243782,-1.431637965,1.464354062,-1.294391717,2.532657655,2.216842021,1.68332864,0.198260941,-0.851482976,-0.186235865
0.331203683,0.759267408,-0.528376388,-0.709457328,0.35067914,-0.180516715,0.736668042,0.285771638,-1.565344339,-0.054735615,0.16479169,0.032315282,0.426204976,-0.257356642,0.293786687
0.247146169,1.988692897,0.139133149,-0.383254749,-0.065531966,-0.083297897,-1.181966768,2.978995946,-1.488311437,-0.862370635,0.959147601,-0.215175406,0.225963817,1.035248351,0.817370167
0.284675985,0.154708627,-0.327953313,-0.253594995,0.606152112,1.022612315,1.303049785,2.430193052,-1.282306478,-0.301995038,1.009374292,0.822056444,0.405366967,-0.014439779,-0.008675237
-0.210763967,0.997751901,-0.234371153,2.912065936,-0.899699884,0.108433591,0.206693686,-0.14936212,-1.181781745,2.789268977,-0.924098507,-0.274435027,-0.058613535,-0.310966193,-0.293022195
0.132827619,0.990084166,0.462703644,-2.137211648,2.168444548,2.195480288,2.871661859,0.57550335,-1.233447454,-2.245916454,2.782373508,1.765293899,0.299444178,0.315651659,0.704033164
0.577998555,2.144496883,0.302821993,1.775895024,-4.006409561,-0.733478246,-3.038634845,2.953122899,-1.539226086,2.009189459,-3.97496803,-0.645771811,0.349401683,1.254605955,0.13493678
0.231736383,1.161128158,1.404183534,4.357409515,1.284387343,-1.223951962,2.774385308,-3.083957653,-0.896256778,4.610644884,1.58500627,-1.457885299,0.494195316,-0.257591478,0.502845499
0.229657249,0.901174416,0.192120024,2.480432189,-1.131187474,-1.244195473,0.660533146,0.532188581,-1.216802187,2.573929365,-1.553088927,-1.445451484,-0.136326786,-0.53169566,-0.349654356
0.047150866,0.691457764,-0.595595836,1.020774157,-2.130712021,-0.528203549,2.926355089,-3.093850046,-1.322917773,0.472812104,-1.671484684,-0.566987474,0.671390616,-0.065031863,-0.29964364
0.151882891,0.827144857,-0.14408621,1.227647606,0.080218115,-0.384462807,1.408049837,-2.122974377,-1.152348518,1.011233834,0.121223547,-0.303520704,0.512662392,0.310919567,0.569060878
0.381798396,-0.005406139,0.518869303,1.817801725,-0.360269605,-0.816657406,1.874677717,-0.860434372,-0.795123793,2.39641233,-1.120800737,-0.641610167,0.184103678,-0.668447895,-1.060110539
-0.156933457,1.184093624,-0.102306463,-0.37554341,0.643256201,0.28811772,1.964956549,-2.168292629,-1.497173348,0.23803724,1.386578919,0.495951775,0.012361418,0.037132057,-0.421875289
-0.02949014,0.939378255,-0.045526907,0.692838012,1.32324548,1.218809051,-1.259978404,0.173178713,-1.080348888,1.744951427,0.362731182,1.276500005,-0.017780605,-0.420233788,-0.609070345
-0.029233652,1.746206806,0.511586398,-2.887984269,2.523281934,1.543720255,0.465950427,-2.069028182,-1.393825991,-2.357113366,2.725495787,1.515951989,0.316434188,0.712771136,0.899091639
0.421460256,1.965950883,-0.373591125,1.315980378,-0.049626129,-0.303463959,-2.448497156,2.817448542,-1.557981116,0.951058507,0.420578128,-0.641100568,0.294774118,0.739438038,-0.678974123
-0.548624363,1.471656699,-0.108694371,-1.672150138,1.625329894,-1.478961859,-2.638345885,-2.548828777,-1.278967982,-1.754432391,1.187161933,-1.714148369,-0.066454657,0.847442563,-0.049000991
-0.046554046,1.001334264,0.918233609,-0.337887918,1.184254836,-1.147903768,-1.920250968,-0.860324899,-1.532890046,-0.154991419,0.909508293,-0.996073377,-0.130547149,-0.093938899,0.464553452
-0.59130016,1.304514818,0.496062383,-5.040783907,1.897054988,1.388421618,1.54757011,1.208776099,-1.422637919,-4.820385793,2.180329937,1.750715077,-0.478553378,0.146807467,0.639974318
0.208223018,0.538617582,-0.288263678,1.302970229,-0.546095428,0.976472173,-2.750892829,-2.578145414,-1.31803233,1.57412611,-1.21172067,0.954987803,0.340392605,-0.078170687,-0.84415969
-0.301387714,1.78950461,-0.25749795,0.663724368,-0.102205254,-0.152118941,0.789769729,-2.086064164,-1.245781481,0.187983449,-0.195839885,-0.0961354,-0.32443894,0.925171506,-0.120151196
0.327967783,1.075160343,0.659370676,0.8512926,-2.256721043,2.028367999,2.135845062,-2.122897608,-1.133661395,0.754636525,-2.455933579,2.178588286,0.4174032,0.521075,0.20046053
0.587689016,0.942737203,0.114854637,0.663321805,-0.033610277,1.505412195,2.631532933,1.315853328,-1.271969053,0.470229222,-1.122248442,1.144915363,0.793724027,0.220347544,-0.360926829
-0.367262687,0.638646227,0.60262123,0.049801357,2.560063739,0.683166739,2.226694334,-2.845041964,-0.914971406,-0.149149027,3.251756507,0.591946899,-0.122804264,-0.573038019,-1.086786832
-0.139567803,0.705520015,-0.100575594,2.931355496,-1.788699463,-0.596299064,-2.943866339,0.597009919,-1.287390941,3.077520773,-0.999230418,-0.611923999,0.045602294,-0.409446848,-0.418962285
-0.042039418,0.703005352,0.655463804,0.878301209,2.448247873,-0.527979382,-1.31472221,-1.926546088,-1.314244403,1.150062056,2.228908849,-0.496843792,0.510982501,-0.195997402,-0.104610891
-0.45797307,0.877811357,0.716149619,0.931431841,-4.877346697,-0.680068549,-0.657302791,-1.943009343,-1.345351076,0.399387232,-4.221750898,-0.817788848,-0.135108639,0.462670584,0.879876874
-0.041419675,1.007260088,0.333571085,-1.407603002,2.299174344,0.602828591,-0.589228111,-1.583794158,-1.229770365,-0.974806274,1.628646556,0.721570629,-0.310877789,0.355913033,-0.577568925
-0.018941305,0.760284894,0.372395644,0.746623411,-1.336795709,0.004266826,2.513870939,-0.064189049,-1.442348804,0.639248978,0.201390522,0.133367262,0.315406168,-0.770570454,0.109172248
1.009124015,1.421896122,0.914031212,-1.705958158,-0.872682333,0.734376069,2.457136822,1.553722167,-1.479105641,-1.196506809,-0.846921269,0.945848363,0.768464861,0.50232657,1.038665199
0.116278239,1.321942122,-0.825764487,-0.576783379,1.52190331,-0.177913853,0.176860945,1.211213892,-1.320472711,0.158539389,1.179442783,-0.350120835,-0.098312551,-0.007836204,-0.385164345
-0.534647903,1.02573107,0.370320635,-2.514181921,-0.903665911,-0.190381551,0.961879629,-2.719552178,-0.678468014,-2.578645772,-0.332392273,-0.403797729,-0.43374769,0.229863758,-0.829338242
0.305613814,1.541584567,-0.481334146,1.670389958,0.641925359,0.130543542,0.959726644,1.717769875,-1.259971108,1.426058834,0.840434803,-0.001147762,-0.087600115,0.082554213,-0.365579597
0.415611292,1.048964147,-0.701986573,-0.398449732,0.87145716,-1.61310826,0.030995562,-2.618756764,-1.100776042,-0.547909016,0.209193015,-1.476756861,-0.387491466,0.10404176,-0.132389244
0.299154256,1.631214371,0.990368505,1.232132861,1.690536866,-0.533055236,-2.550525658,1.014890102,-1.431102045,0.721036711,0.375727356,-0.588886326,-0.330017933,0.8111741,0.865932153
-0.226304198,0.585895144,-0.376660018,-2.619414089,1.264799074,2.338760181,-2.520817937,-0.063756428,-0.558731191,-2.594831494,1.385684426,2.114324354,0.133925037,0.146895172,-0.135559034
-0.402697493,1.038138947,0.362430192,1.124862066,0.871044711,-1.984105294,-1.78205366,-0.303052598,-0.785176877,0.973437781,0.985524249,-2.492212679,-0.553643495,-0.122659947,0.026663207
0.346926901,1.609731624,-0.286286089,-1.519765851,-0.931929228,0.992682349,1.417166803,1.588428887,-1.483589629,-2.135854868,0.266350458,0.818484267,0.125504161,1.076978554,0.652234121
0.277435829,0.26291338,0.39410593,1.721715566,2.758575419,-0.621931721,-1.75035006,0.882699917,-1.111980585,2.084278465,2.322523973,-0.607896483,-0.442711474,-1.43098941,-0.588924508
-0.243041175,1.301225555,0.454180129,0.205798732,2.149638627,-0.028032309,1.803422877,-0.218147366,-1.164385187,0.102771295,2.156194792,-0.420798674,-0.783490334,-0.422546844,-0.172881113
0.670715142,0.347695407,-0.011349399,-1.800569628,1.761232135,0.512878011,3.024036462,-1.488291778,-0.987047897,-1.797299832,0.042012987,0.979173506,0.356520525,-1.02317253,0.430812551
-0.448659232,1.532429459,0.743492437,0.777931068,1.332200092,-0.276153161,2.410292754,-1.404529245,-1.462379522,0.231903356,2.21194247,-0.256405824,-0.624001756,0.725440718,0.618077532
0.295372203,1.305930832,0.262784611,1.922522809,-1.447272621,2.066818432,-2.623020263,-0.167488202,-1.520152028,0.595698669,-1.679455112,1.961187938,0.137627249,0.202495578,-0.355537858
0.485233773,1.878923648,0.935626705,0.390603661,-0.476692723,-0.381839212,0.784854683,-1.578125674,-1.371244863,0.843984554,-0.743650135,-0.309301248,0.410105771,0.722762289,0.712087508
0.649723643,0.937431085,0.623986332,0.884322321,1.257522758,0.250225217,3.041331106,-0.732751885,-1.043153037,1.117294896,1.791940507,-0.025118566,0.391762719,0.358377996,0.077270329
-0.108760789,1.485963907,0.945499842,-2.468600034,1.864293876,0.089108376,2.636160982,-0.912136485,-1.511636622,-2.236037955,2.040147239,0.358273194,0.077214651,0.2899385,0.118656466
0.14509434,0.5882786,0.888053443,0.607268006,-1.700418722,1.24942993,-0.531940988,-0.899166094,-1.235859375,0.699403365,-1.588447802,1.022875033,0.40855696,0.012716336,0.354957792
0.068691548,1.994490666,1.05883612,-1.026584848,1.609209632,-0.750643767,-2.24194017,-1.563631554,-1.406512149,-1.322036932,2.292810161,-0.843647011,0.239831978,-0.102612397,-0.092037447
-0.628527958,1.376551438,0.424651508,-0.551825367,1.180319027,-0.202362706,1.241365569,1.33378091,-0.952750752,-0.448827221,0.82321161,-0.010558142,-0.336428401,-0.083542755,-0.282851587
-0.050449415,0.808745381,0.573232251,-3.13858822,2.077046795,0.639627031,2.234990135,-0.434454663,-1.335738238,-3.708261834,2.044458832,0.60494633,0.371644623,0.887020074,0.203226607
0.018944943,0.691118146,-0.136176577,2.451090202,-0.196354824,-0.84942489,2.051072291,-1.920441786,-1.333622657,3.260648228,-0.611056063,-0.766748076,0.194930031,-0.49768083,-0.041926794
0.151180376,1.978567073,-0.152994928,-4.331411098,2.67906277,-0.901991779,0.072559314,3.032234627,-1.517564662,-4.505043771,2.564292785,-0.908184186,-0.192841906,0.797917562,0.21587913
0.403151518,1.382175137,0.830463072,-0.859321101,1.896127343,-0.485226901,0.179731213,1.025155659,-1.370432068,-0.87577654,2.023627789,-0.12352122,0.341938905,0.70578033,-0.242521127
-0.088037384,1.065519427,1.206366777,3.764682726,0.133873529,0.811759924,0.758730348,-0.968744565,-1.145131097,3.311478313,0.87493613,0.791174688,0.228087968,0.006450887,0.497028783
-0.367880231,1.561749424,-0.202175769,-2.309901918,1.021388389,-0.418208246,2.841151662,-2.183314942,-1.500379825,-2.91757829,1.703831374,-0.650921505,-0.344675171,1.048155363,-0.00721628
0.076611236,1.676432436,-0.045485228,0.14086189,-3.503576384,0.87027254,-0.150210155,0.234058657,-1.332768666,0.013196888,-2.643177589,0.708345771,-0.07971769,0.567914228,0.283746214
-0.040351024,1.74218652,0.329372556,-0.550086437,-2.929097466,0.380419827,-0.798732409,-1.361990958,-1.521540294,-0.837575957,-1.792898827,0.112591569,0.124423147,0.57139436,-0.206861097
0.077728294,0.500634262,-0.38975328,-0.048902955,2.176850272,-0.440419777,1.928582385,2.762767672,-1.006554434,0.602832717,2.420673644,-0.517067676,-0.193275984,-0.044741899,-1.101071212
0.437467646,1.062449839,0.236234121,2.486132964,2.348009707,-0.341775642,-1.764825812,-2.747167842,-1.423317242,2.091573898,2.783579513,-0.585780231,0.611315866,-0.26681399,0.320522935
0.030721864,0.516672373,0.089087783,1.236554507,-0.740046659,0.577339429,-0.794580212,-1.585010213,-0.920431667,1.498874826,0.03152957,0.605536553,0.184442296,-0.554192734,-0.082925079
-0.302666188,1.00349544,1.043599869,-1.084160159,0.842759588,1.018139739,1.380170824,-1.566270002,-0.855630446,-1.137179909,0.917276685,0.965724243,-0.342678982,-0.346485651,-0.125004961
-0.01509864,0.184076057,0.474330501,1.85490198,2.30217075,-1.38485273,-0.745369926,-0.289052993,-1.065647273,2.042054688,2.022787953,-0.821410845,-0.777379489,-1.321389176,-0.914902831
-0.404073714,0.970890732,0.540272226,2.015163888,0.500233258,-0.250004883,-1.394762451,-1.188942223,-1.261851904,2.366768184,-0.13960468,-0.126085185,-0.079573041,-0.644148693,-0.158806459
-0.18199094,1.161099222,-0.130521685,-0.247660498,2.177893669,1.541258604,0.009758826,-0.01525667,-0.831267457,-0.569500552,2.580643542,1.431059318,-0.156086323,0.391824074,0.117277447
-0.772503083,1.078792372,0.401083395,1.786615565,-3.010072711,1.138254988,0.533820837,-0.416120257,-0.88183594,0.853427161,-2.649676475,0.848348195,-0.51849545,0.207114366,0.829332289
0.095539091,2.182992421,0.657809211,1.922330238,-0.902223844,0.013802345,-0.750153009,0.584604341,-1.507077406,1.783780622,0.191722914,-0.387937055,-0.065843579,0.469807498,-0.166299744
0.02873035,0.029965478,-0.057715928,3.593710564,-1.230562602,-0.791494309,-1.216702719,0.552114415,-0.893455081,3.430133865,-1.427663967,-0.714552332,-0.023069482,-0.937666833,-0.390622352
0.214691425,1.139632321,-0.049198899,2.61001757,-1.575787944,0.569391218,1.047737328,-2.981813443,-1.403333847,3.196092872,-2.106722702,0.603477086,0.521797215,0.164735247,-0.32165353
0.01179105,1.444588952,0.451722979,0.833314972,2.357502054,-0.395785755,-1.303421749,2.351140259,-1.492289312,0.839715932,2.685476434,-0.233414807,0.055333684,0.427837405,0.441174354
0.093977975,0.018323928,0.59456059,2.704427973,-0.436079489,0.381299165,-0.061739104,0.428275043,-1.199873085,2.382584712,-0.542314818,0.267889482,-0.319686797,-0.479882538,0.007226962
0.202088089,0.841886089,-0.634857158,-1.096841939,0.169015566,0.584690261,1.941196034,-2.876675582,-0.991234278,-1.202440964,0.094040096,1.073422579,0.35808607,0.222903028,-0.310745657
-0.243243262,0.797773301,0.347673052,0.065428272,2.948109182,-1.444063492,-0.25641461,0.017208135,-1.284731191,0.451715704,2.495437323,-1.54063521,-0.263633088,-0.21397213,0.42639503
0.038014624,0.857866195,-0.01043503,-1.978701147,1.622665723,1.240895118,-2.115526843,2.695122812,-1.349931098,-1.877499805,1.44888199,1.138757297,-0.193434153,0.255788119,0.49824405
0.048645903,0.766450824,0.032447355,0.814720385,0.164008077,-0.598667717,-1.97109387,-2.776586823,-1.238899876,1.231829615,0.544171546,-0.568786391,0.536352594,-0.295842863,-0.313700088
0.679817146,0.461840798,0.018538368,1.129997507,1.658938944,0.953830337,-1.533509288,-1.718761565,-1.357185365,1.009842395,1.529121399,1.103447962,0.418904839,-0.517270537,-0.057108317
-0.149800251,0.950220014,0.779950496,1.014385854,-1.957276462,0.536535109,1.623435247,0.926541711,-1.073594286,1.324321389,-2.382848903,0.68456177,0.30170487,0.986455158,0.9074701
0.53440074,0.292067921,-0.525134433,1.829617476,-1.696749349,-1.207524346,-1.187898936,1.42120041,-1.330313532,2.269636133,-1.001202521,-1.375744274,0.03062892,-0.457419452,-0.62255649
-0.048581247,1.211069514,0.328900917,-0.769369378,1.069426797,-0.581409067,1.425503287,-1.116083628,-1.527643253,-0.431697073,0.340288449,-0.412427523,0.042969357,-0.488255113,-0.10993846
0.290759401,1.700933732,0.501876246,-0.501992914,-0.847863707,-0.36075572,-2.769315671,-1.045325113,-1.388011702,-0.70321478,-1.426509042,-0.181285871,0.201000579,0.959675457,0.272279058
-0.017669233,2.098766337,0.340798465,1.99131606,-0.374186797,0.1465293,2.933771263,2.191334397,-1.554157264,1.347026662,-0.828009828,0.122772594,0.079600441,1.554344658,0.925174841
0.336589945,1.537247434,0.127193305,0.894721018,-1.129385314,0.107607126,0.115035323,-2.814560141,-1.419080177,0.991184116,-0.443013422,-0.2419167,0.546878969,0.49767647,0.561962907
-0.283868443,1.967666261,1.175409289,1.193372397,-1.874797516,-0.379302599,1.217608374,1.153321599,-1.480359139,0.758949283,-0.694790451,-0.368209406,-0.1225529,1.086846636,0.578459736
-0.478063836,0.626641,0.480692011,-0.013715973,-1.134650695,-0.988670903,-3.023510808,0.985186471,-1.178918062,-0.331079842,-2.442924042,-0.885523081,-0.508397117,-0.204276548,-0.340564726
-0.249113122,0.787904861,-0.438601698,2.774632441,-1.488356409,-0.098099352,-2.312158989,2.009190907,-1.340977096,2.79884576,-1.624982202,0.210294974,-0.46916582,-0.434392615,-1.636326901
0.295005104,0.695787459,0.550450317,4.085939477,-1.091079061,-0.039162994,-0.297845831,-1.888222229,-1.310332277,3.576286925,-0.745981151,-0.009188365,0.35769655,-0.701329238,0.03506719
-0.49582129,0.664735596,-0.036953821,1.139189407,-1.294450931,-0.195740998,2.056668991,-0.384937842,-1.43179684,1.367826303,-2.33773148,-0.25813458,-0.312122322,-0.203857763,-1.713030492
-0.035122336,0.928560425,1.064338996,0.643431517,0.167673884,0.225626454,2.25238076,-2.110566723,-0.53235522,0.801923065,0.169708728,0.27546708,0.459452878,0.113546566,1.235577655
-0.23307673,1.173622863,0.835927585,2.280428783,-2.180606527,0.175647665,1.807946386,-1.208160942,-1.543527232,1.933233655,-2.172833206,0.128159217,0.011204425,0.54138422,0.448053722
-0.282773376,-1.027923202,-0.181143889,0.467376734,-0.136433081,-0.795408971,-1.14111354,-3.045151778,-0.823400051,0.77151364,-0.341331011,-0.689080877,-0.077142357,-2.260185265,-1.383472657
-0.547888867,1.069298586,-0.656336048,-0.19216413,-2.473627518,0.270443928,-1.022358732,0.336641064,-1.25361596,-0.806934343,-2.192153471,0.051057379,-0.533715222,0.614001714,-0.411679152
0.036377229,0.789894078,-0.265278101,-2.328369183,0.650231843,1.84956157,-2.412644895,2.170306135,-0.967113932,-2.170890452,0.706663177,1.864499251,0.107894012,-0.583891859,-0.04780773
-0.071655401,1.508231259,0.294058965,-2.734670559,1.911445437,0.778056297,1.24822673,-2.333643486,-1.111795106,-3.619060643,2.099432822,0.727743045,-0.211463364,0.553058805,-0.30163995
0.724153557,1.765826422,-0.525729267,2.088611402,-0.895550474,0.188869425,-2.738528908,2.372372277,-1.488580331,2.085910531,-0.902933742,0.464345885,0.384520563,0.655784383,0.076026166
0.369024343,0.628050087,0.882513897,-1.388632961,-1.115500004,0.148577209,-0.141233324,-1.201656463,-1.18966566,-1.747892692,-1.220649525,-0.013278182,0.276175481,-0.644841848,-0.187739909
-0.135717364,0.012020629,-0.740779445,-3.38008449,0.493222137,0.549776969,1.02312128,-2.410098248,-1.44345096,-2.290447323,-0.092853318,0.59264001,0.069179633,-0.458196676,-0.485910959
0.254769546,1.908785543,0.204129914,1.168846523,-1.81493206,-0.692740865,0.214145499,2.322835945,-1.319422613,1.254798609,-2.217417688,-0.658728891,-0.144903172,0.611497288,1.001728166
0.426558505,2.341620912,0.41768054,-2.285184855,-0.021661904,1.149208353,0.640313756,2.146312183,-1.251963909,-2.298365914,0.441419947,0.700531468,0.170264957,1.050426617,0.805444395
-0.17044652,1.353633244,-0.422510894,-0.274410883,0.64102643,0.115424554,2.191695354,-2.233233293,-1.505466348,-0.320285002,1.24292966,0.069389556,0.376860214,0.482346426,-0.400979637
-0.064973768,1.188021754,0.253756041,1.556604352,-2.062538492,-1.608424796,-1.712786064,0.174568417,-1.400778471,2.046952841,-1.592622225,-1.46170938,-0.187385054,-0.268851165,-0.297561222
-0.078351826,1.375406328,0.228760865,1.987485066,0.354869702,-0.630577699,-0.295662544,-1.87744055,-1.46881787,1.655758681,0.832454892,-0.653932346,-0.001155483,-0.237986321,0.330184189
0.249550846,2.170054187,0.04065905,-2.843195071,0.265587638,1.074136118,-0.611368515,3.128576735,-1.447850978,-2.922061768,-0.033847064,1.193260518,-0.123906084,0.880023315,0.227422415
-0.19098936,2.310357768,0.550756516,-2.205500672,1.536507959,0.468260567,2.654631599,-0.413544223,-1.401999537,-2.460760064,1.458696538,1.0063158,-0.108692223,0.831772957,0.403011394
0.350901023,1.636224541,0.488343208,-0.803437279,1.335748851,0.603039823,-3.122274555,-2.493833327,-1.349369966,-0.658196113,1.060041835,0.873119011,0.449083421,0.959576508,0.501292149
-0.008118339,0.911590441,-0.278602161,2.178111669,1.716147758,-1.615512619,-0.69459797,0.669528506,-1.521407156,2.161797653,1.794439526,-1.50144427,-0.517757717,-0.962385569,-0.744544956
0.489124438,0.466212716,-0.34363409,1.392662642,0.852014852,1.99273032,-3.08455842,2.177616152,-1.233280605,1.802703224,0.124323513,1.852235551,0.62547342,-0.408088153,-0.877289611
-0.435375212,1.499808098,-0.008816295,-1.696973302,0.006718274,-0.47700578,0.403259723,2.610473371,-1.514579215,-1.805762594,-0.252654629,-0.184961691,-0.46549591,0.100271701,-0.401970874
0.333354042,1.686208807,0.336024837,-1.057769559,2.705366013,0.813785157,1.605418688,-1.531464355,-1.23550369,-1.619583548,2.459944512,0.451618196,-0.12784854,0.05173547,-0.356916278
-0.053301861,0.618661792,0.1217159,0.57781153,1.85531534,-1.422123179,0.516608425,-0.261771258,-1.367769887,-0.308857749,1.480686453,-1.343328586,-0.471232538,0.094359824,-0.603872487
0.40621765,0.954010699,0.7176059,-2.031331791,0.874107468,2.786255051,-0.701198458,0.293808377,-1.164390267,-1.632655043,0.654816318,2.877348489,0.591507369,-0.054032057,0.280639764
0.511779634,1.22815943,0.402000776,-0.93916556,1.512638096,0.624767598,-1.463983342,2.906802475,-1.197743424,-0.451275469,1.271180129,0.369505066,0.224965736,0.749817369,0.553503076
0.178669188,1.959446385,-0.069011042,-0.258183678,-0.942167764,0.549235507,2.916101939,1.324728579,-1.241030412,0.109681297,-0.348870427,0.453845336,0.005857078,0.596928781,0.138287915
0.179013639,0.128616803,0.532825807,-0.82175649,-2.069510543,0.516056194,-0.520965827,-3.020897215,-1.490389813,-1.164295332,-1.68964644,0.183957496,0.842509497,-0.585984167,1.312877948
-0.034841296,0.987529307,-0.20072934,-3.106034324,0.546945388,-0.144261276,3.05944184,-1.439515696,-1.247045294,-2.786681336,1.253657354,-0.089764081,-0.194507504,-0.137300725,-0.881475279
0.011535278,1.074656748,0.175390357,3.271567658,-0.256416701,-0.742511433,-3.083384124,1.070223981,-1.413970257,3.655496483,-0.311566318,-1.101564547,-0.009593442,-0.083247064,-0.753363529
0.159688941,0.937764248,-0.369972663,-2.558506947,0.495857658,0.95969011,1.380811891,-1.654788813,-1.270441942,-2.278000386,0.095789986,0.800914852,0.551316434,0.29732086,0.300528435
-0.423407943,0.517237365,-0.326590417,1.401546487,-0.187835319,-0.491869578,0.23372431,0.041904215,-1.268551994,1.927079102,-1.345143874,-0.140461581,0.064531857,-0.518379017,0.317535016
0.36725237,0.586215318,-0.166749613,-1.122139328,0.052868259,0.087297735,1.346133716,1.328353235,-1.275052066,-0.740581473,0.74745755,0.098814506,-0.069307616,-0.265423624,-0.3567403
-0.283889256,1.430530799,-0.424964462,-0.330190994,0.379066476,-1.307566185,-2.77720772,-0.843238291,-1.478218467,-0.013269144,1.075110885,-1.781837007,-0.131683331,-0.265666968,0.12649546
