accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
-0.359670596,1.203639967,-0.128452575,2.982878855,-2.328601922,-0.826934955,-2.392455576,-0.863322712,-0.884055283,1.268206991,-0.638656797,-0.24677079,0.242122882,0.153649128,-0.840544469
-0.009713787,0.773181674,-0.040833086,-0.164777356,8.391364826,0.534591457,-0.658288486,-0.260035283,-1.344328144,0.999869725,3.753286642,1.661610102,0.871945186,0.077537237,0.421570207
0.077577843,1.292703598,-0.277508503,-1.366898369,-1.002010541,-1.988750213,2.731569105,-1.441228798,-1.412742289,2.022905187,2.614291595,0.250889611,0.42355883,-0.643116519,0.041724102
0.051899678,0.7874114,0.062686685,0.372995022,-0.218809291,0.257863404,-0.756466047,-0.60501857,-1.344596572,0.357223127,-1.764407397,-0.039982144,-0.301510081,0.118870202,0.139731168
-0.153891458,1.535755185,0.023341279,0.01649777,0.783609209,0.109177322,-2.817425635,-3.057737681,-1.201783334,1.399764099,0.569217916,-0.018060954,-0.088540406,-0.796964732,1.409365114
0.385284494,1.099407822,1.483064822,0.04979603,-1.582646489,0.876758401,-3.141573428,-0.734970114,-1.233632019,0.070852774,-1.025366416,-1.817099899,0.349664343,0.367800106,0.450434189
-0.027529967,1.098230797,-0.129944039,0.678170852,-1.97957337,-0.33149253,-1.824652607,2.993774708,-1.524342184,2.605509442,-0.83612716,5.544287857,-0.315330539,-0.80953228,-0.48181039
-0.056328968,1.231995373,-0.013866323,-0.13348565,1.307640791,0.223456661,2.602299213,-2.791112007,-0.834286277,2.549658996,-0.422916661,0.748363125,0.291006962,-0.061997217,-0.180308786
-0.124238736,0.843790688,0.01940576,-3.20075905,0.918605792,-0.014836457,1.305502323,-2.555389817,-1.458241296,0.130665672,0.006595672,0.633634046,-0.10008061,-0.050739545,-0.628939784
0.09570265,1.760789806,-0.036480794,1.405260479,-1.045630366,-0.139569192,0.42706789,-2.729046919,-1.117245483,-2.98675621,0.157264128,0.3640601,0.569435389,1.098099835,0.127104145
-0.095883617,1.171416554,0.638063834,-1.724884466,2.384439785,1.484427217,-1.407836562,-2.969436028,-1.343534108,-3.305904508,2.39538198,1.537055205,1.393000146,0.468699054,0.078529497
0.348004291,1.272894584,0.631828419,0.531055749,-0.846048973,-0.763992129,-0.766356912,-0.313339141,-1.296262259,-1.170911284,-3.400965083,-0.878671155,0.426171814,-0.082534999,0.335646517
0.018195404,0.812537316,0.276964798,0.124112131,0.439075654,0.436433687,3.006309421,-0.625639529,-1.408692905,0.084675668,2.494546551,0.144200068,0.154117824,0.344974554,-0.079524859
-0.18427798,1.768916305,0.000674314,-1.18605508,-2.637308846,-0.003041828,-3.141573428,2.358881337,-1.207102496,-3.637916502,-0.580950211,1.710164948,-1.016055308,-1.054864018,-0.029691119
0.059777095,0.35334133,-0.62652195,0.553590614,5.942984316,0.421790266,-0.171356201,-2.72061868,-1.00656349,-3.149145113,-0.0940892,0.35610489,0.172473387,-0.034162114,0.328719028
-0.082659723,0.400545858,-0.045514684,-0.417960683,0.44438038,0.078322869,-1.646624002,-3.128667676,-1.046533536,-1.115455418,1.082420164,2.365466802,-0.006703726,-0.258845106,-0.291945606
-0.041458118,1.034843137,0.236739851,4.55734176,6.821798861,0.056562176,-3.120051002,0.554252017,-1.207883945,1.009385062,-2.047319147,-0.016769158,-0.429273433,-0.352766762,0.177699368
0.493263298,1.043281153,0.553412397,1.882471902,-2.445185611,-1.232374805,2.557706257,-0.332875574,-1.355509128,-2.576604353,3.248573426,3.281711421,-0.723320762,1.036214143,0.435527487
0.10776444,1.308528655,0.19677343,2.334841177,-0.347532739,-0.461129954,0.68803064,-0.660287312,-1.26016294,1.748220747,-1.921931567,0.144480949,0.633471372,-0.091372834,-0.484896443
0.163416477,0.671086885,0.207613941,1.347067874,-2.820936831,-0.854189807,0.551450785,0.459651577,-1.337546336,2.299094765,-0.607167046,-0.676582084,-0.259186417,-0.140550113,0.00475923
0.056764248,0.638151886,0.229170073,-0.002972885,-1.831312924,0.219732511,1.498705855,-0.419210553,-1.475436155,0.17649143,-8.232768389,-0.868907473,0.171022874,-0.162294801,0.163979609
0.093125584,0.593328089,-0.309717656,0.664508292,-2.639054353,-0.10520652,0.426170995,-3.103570251,-1.407808924,2.476734199,-0.942897749,0.435532803,-0.513218458,-0.416091333,-0.088067721
-0.44084899,-0.383919855,0.428716689,0.049734149,1.640477097,0.099346763,0.722364625,-2.95395793,-1.100658015,-1.677057803,0.270749322,0.047324351,-0.205889544,-1.026150359,-0.821344284
-0.038351724,-0.42625929,-0.244947075,1.400324857,2.841058093,-0.108206473,1.480784696,-2.703237703,-1.382835822,-4.18880032,-0.621517382,0.807868056,0.054870359,-0.503703773,-0.49048346
-0.115268668,-0.16198638,-0.264941079,0.733425122,3.611469391,0.187714489,-2.975493426,-2.919713738,-1.198890869,1.209845605,-0.296494419,-0.023938099,0.066396788,-1.893748898,-0.616718324
0.078923509,0.336510668,-0.61577804,0.835688399,-0.34559349,-0.374561016,2.924254001,-1.031293289,-1.503955718,1.95667181,-0.336968557,-0.345740742,0.086339294,-0.220549981,-0.054673562
0.532576274,1.629024143,0.070576634,-0.496684925,-1.635703211,0.796506527,0.562580061,-2.708602509,-1.493398132,-5.294400615,1.428373132,0.743612527,-0.269060856,-0.023744517,0.212731872
-0.777211386,0.998690734,-0.261086785,-0.309599306,-2.320509267,-1.445253949,1.52193889,-2.938917053,-1.413949641,1.775207323,-0.865454823,-2.226438979,0.07585399,0.545130191,-0.053405366
-0.811023583,1.098700374,0.229721818,-0.182457078,0.301551672,0.578015142,-3.141573428,-1.538380355,-1.313844284,2.863389942,-1.055168286,-2.035378003,0.215081996,0.177678989,0.641753932
0.009528261,1.093547819,0.077824048,-6.655462843,-0.021267824,0.128061394,1.187661513,-0.241749955,-1.521638785,1.412691527,-0.818125907,0.041901839,-0.022133823,0.004281448,-0.252005388
-0.285102089,1.604206281,-0.404790622,-0.270720713,2.176577061,0.019248083,0.916781597,2.813355484,-1.229754123,-0.001818063,2.886781536,-0.011777016,0.137267481,0.125000589,0.215644025
-0.073962221,0.386745315,-0.395809126,-1.448096393,0.214230677,0.403412146,0.618355954,-2.967946754,-1.38732924,0.022838738,-1.396888599,0.483639104,0.016228135,0.163608688,-0.338779935
0.344237317,1.963966243,-0.469711357,-1.152675288,-5.150781773,1.124513586,3.141590136,-1.151945355,-1.35580462,-1.314791122,1.669726984,0.113947619,-0.197033695,-0.089568687,-0.215069
-0.03495565,1.458007393,-0.286224564,1.642987975,-0.038337943,-0.424228222,-3.001673091,3.141572516,0.096374793,-2.110943874,-2.427229102,-1.062398769,-0.13880492,-0.002144792,-0.019367494
0.09135166,1.070959252,0.029925657,0.298852946,-1.519567083,0.498851899,0.148823608,-2.749927162,-1.541809025,3.322047589,-1.796763793,-0.05372535,0.018143838,-1.163817425,-1.327487977
0.002352831,1.660514918,-0.09540602,-0.722467194,1.597286122,0.349517045,2.189854577,-2.79861634,-0.986759814,-1.241317326,-0.769228999,1.210581419,0.121182426,1.333683535,-0.795598513
1.427501535,1.396148837,-0.196733524,1.630983952,0.041334283,0.238852164,1.833930143,-1.806210472,-1.326565974,1.956767609,4.970972069,2.274806418,0.149098065,0.332782702,0.361302602
-0.466661102,1.013483263,0.074059488,0.665614497,3.128252036,-0.845536485,-2.637413707,3.141572516,-1.21903368,0.188447943,1.594161764,-1.748828978,-0.670495811,-1.469331893,-0.133984944
-0.271750247,-0.220714546,0.156523866,-3.358288563,0.616461996,0.830296484,0.056767498,-0.711073664,-0.977195768,0.150234364,-5.682551853,0.491062463,-1.118770031,0.604831271,-0.408968954
0.301632296,0.826748021,-0.56128335,1.451683592,-0.655018855,1.276257942,-0.288237836,-0.769508625,-1.213481545,-0.031418126,4.331406824,0.29742097,-0.199556468,-0.603913553,0.497880159
0.381635779,0.799977437,-0.018262302,2.946542825,-0.125325875,-0.103039689,-2.433637074,-0.62974921,-1.566359123,1.148826537,0.169523408,0.207105921,-0.073720318,0.051481138,-0.06813272
-0.117256659,0.991239054,0.132484379,-1.662849646,0.848224771,1.06081128,-2.768533105,-2.814287846,-1.152484973,0.015799146,1.041369164,0.061122833,0.097768726,-0.331281963,0.222767303
0.478491621,1.561022612,0.200906371,-3.486007545,0.478116521,1.922110611,1.652671491,0.219897881,-1.339585264,-0.489123066,1.841464742,0.724410681,0.114251741,0.279614775,0.729018616
-0.017898003,0.224951498,-0.151257316,0.598695389,-0.479497813,-1.284695389,-1.9839594,3.141572516,-1.253827219,2.383557451,-0.609103715,-0.291220096,0.079158836,-0.160494365,0.208405858
-1.38864477,1.340713051,0.337416972,-1.822733101,4.00762255,-0.147170584,0.85025492,2.174179986,-1.2562742,-4.178733195,-1.064076491,0.361665799,-1.214926579,0.205964395,0.284461463
-0.086094117,0.483271003,0.060383559,2.069780942,1.870923372,0.111117311,-0.571952236,-3.096890339,-1.36966824,-2.601053772,1.006155392,0.021005225,-0.29288526,-2.476546863,-0.885113765
0.151952364,1.076719135,-0.027651194,-1.988947847,-2.735277491,0.608328211,-1.222774718,-2.333417143,-0.853846198,-0.733133485,2.738732843,0.434993781,-0.315257602,0.44307104,-0.454678299
-0.085791636,0.734427645,-0.305331333,1.509760678,1.663103383,-0.118146903,-2.428911868,-3.022622226,-1.541134692,1.078332698,4.649415573,0.000833321,1.696228601,-0.065408813,-1.095127235
-0.35610737,0.663646433,0.07318424,0.145486064,-1.380462532,0.4462502,-1.787041493,-0.63761414,-1.382664364,-1.601027055,-0.448670736,0.081448719,0.168796807,-0.638944798,-0.077118464
0.180683043,0.979313459,0.278006792,-0.099799821,0.241175445,0.337641284,2.91395985,-0.778958351,-1.295615072,1.587425755,1.760055951,0.237811485,-0.217630066,0.341320716,0.367911475
0.411458052,1.084543246,-0.370991115,3.740045092,-0.882581989,0.572413956,1.266704754,-0.123814212,-1.284538969,1.832475431,-0.84996992,0.933006441,0.419389318,-0.157431673,-0.446038786
-0.155050604,1.361353748,-0.594536771,-1.335198383,-2.371062584,1.264013846,2.40871595,3.013913429,-1.21186757,-1.612050856,-1.246323164,-0.785013994,-0.116821216,-0.724393409,-0.680292684
0.072504253,0.138102566,0.680778494,0.498611961,0.327406314,0.091593245,-0.415863845,-2.48886948,-0.701338755,-0.18331506,1.349266672,-0.082462344,-1.008414696,-1.095021414,-0.870116064
0.036900892,0.121160354,0.95075152,-1.837680726,-0.790612279,-0.296286573,-3.037718803,-2.322589889,-1.228803779,2.155776377,-0.961371301,0.363966062,0.818359548,-0.265088614,-0.060166462
0.140498653,1.502327848,-0.3610209,-1.038429192,0.206030925,1.133019826,0.970776277,-2.514865359,-0.818804554,-2.522480324,0.075380577,0.676238794,-0.043795741,0.356908443,-0.293832229
-0.128058938,0.64251112,0.168604543,1.126080276,1.15782534,4.8604385,2.940181877,2.454507315,-1.189056873,1.608538545,-5.044657285,-1.466377136,-0.138608667,-0.468873983,-0.217740203
0.076168295,1.931441988,0.227296387,3.571709721,-0.064543455,0.069015812,-2.471250709,-0.691969521,-1.321450581,-2.109730771,3.486599761,0.310668533,0.147497251,-0.01369374,-0.18451622
0.284664766,1.597013982,0.951285948,-1.914360357,-2.366534751,-0.706082929,2.683714948,2.861024778,-1.458982038,0.53679445,4.902148702,-1.587040716,-0.837655606,0.001210487,-0.307935239
-0.064438998,1.408368525,-0.320933207,0.917076136,-0.052020635,0.24232646,0.036457644,-2.111109014,-1.268985578,2.429546693,2.386298603,0.758934907,-0.108136944,0.089958772,0.059322568
0.476550007,1.012074596,0.310758201,-0.814606255,-0.114000072,0.23589982,2.472602291,2.265882109,-1.349815031,-0.753889887,2.583280893,-0.022663551,-0.96101048,0.19070398,-0.074267409
-0.043692511,1.111014572,0.034627795,0.370323941,0.144510744,-0.000130989,-0.786703227,3.004570152,-1.251794293,-3.891858862,-1.030715549,0.138238396,0.286116258,0.844243852,0.597239553
-0.141889216,2.050090302,0.174173092,0.594742781,-2.074538702,0.100801619,1.118824288,-1.400220313,-1.39755754,1.396009667,-0.019367751,0.137551196,0.188188725,0.435623834,0.398022099
0.287970644,0.212781386,0.184224817,-4.764671327,0.154689023,-0.222151822,-2.250618477,-2.90150824,-1.238404422,-4.047561077,2.095354096,0.335668003,-0.136943485,-0.028345681,-0.214182176
0.261886948,0.92106817,0.418594627,3.349784187,-1.392443779,-1.952131922,-1.206577813,-2.60090239,-1.519310262,2.299668384,-1.329661511,0.393417979,-0.110528593,0.152554313,-0.005588567
-0.44815548,1.450305403,0.114120314,0.805743823,3.335337034,1.634530958,1.285537151,-1.278059196,-1.418403952,-3.002139851,0.08201073,2.5064135,-0.037642868,0.581836794,0.178545405
-0.112186201,1.472799444,0.108220514,1.651001718,2.205601414,-0.909725509,2.058763182,-0.211745686,-1.399072633,-3.044224136,0.018451558,-1.247488273,0.52301808,0.774705152,0.001936509
-0.268317455,3.021121932,-1.33066088,-0.07544638,0.104416629,-0.433376002,1.551931126,-2.784862885,-0.984572397,-1.33802821,6.514517376,0.241605536,-0.200927494,0.827038787,-0.314560784
-0.472576932,0.872575013,-0.10333218,-0.353702502,-0.101972071,1.491395273,0.930322604,2.289839105,-0.996330557,-3.657089144,1.54894565,-0.242785057,0.002679189,0.018765995,-0.748952676
-0.113744016,2.025525238,0.34875205,-3.20138185,0.872508214,2.46542353,-0.834232287,-2.567888209,-0.911415134,1.411730468,-1.720445147,-0.046294663,-0.245735404,-0.413368804,-1.023563734
0.07508055,2.450054941,0.166256012,1.896489765,1.583192513,0.041539011,-2.380818194,-0.777734312,-1.275397513,-3.680213676,-0.996379251,-0.367247157,0.294857024,1.57257575,0.082244228
-0.007395013,1.575776957,0.09905936,2.23689791,-0.56503672,1.016148717,0.458346964,-2.884599645,-1.487957474,1.487548273,-0.901537131,-1.267287903,1.179633169,-0.410849693,-0.268817813
0.218608677,1.206259385,-0.090272347,0.306613341,-1.529762726,-0.136444526,3.00008299,0.805760719,-1.069712992,0.746399634,6.357233251,-1.252717613,0.128539081,0.399662148,0.274501398
-0.357900166,-0.045107978,-0.25239745,-1.085874226,-0.659759736,0.855262277,-1.390383304,2.314268617,-1.069307118,-2.373873805,0.114465877,0.361183962,0.104530164,-0.270085607,-0.924789722
0.01905656,0.748725601,0.003751939,-1.015694969,-0.682869154,-0.43510278,2.322429806,-1.693093264,-1.531731928,1.21179683,-2.513614967,0.097521456,0.095507807,-0.568018864,0.192484811
-0.353755876,1.172446943,-0.316305128,-3.065883514,0.023834423,1.412881812,-3.036004788,2.279441792,-1.468771244,3.283273195,-2.108921461,1.145999011,-0.057578001,0.952675248,2.29341055
-0.096281267,0.68589568,-0.165316341,0.492766912,-0.738184421,-1.06929634,-2.643718671,-3.087464997,-1.358581795,-0.365161728,-1.955859021,0.14570023,0.144236043,0.253356123,-0.854200042
1.198196872,1.16294529,0.115538366,0.402139875,-0.711258069,-0.694543687,0.514735051,-0.418306522,-1.318715442,0.896368754,-0.862554669,-1.848820232,-0.052915412,-0.620418724,0.404614404
-0.14910881,1.687520706,1.019380308,0.65909795,-1.595465067,-0.042251149,-2.880343232,-2.741796925,-1.126647543,1.510687172,1.815850993,0.153067472,0.264126087,0.617051774,0.548417396
-1.626699515,1.083357237,-0.024614108,-0.807625464,-2.572610907,0.660649946,-0.640452808,-2.184531819,-0.799200818,-1.008455614,-1.351343758,0.504014058,0.004378303,0.555737373,-0.713398198
0.72308418,1.270332749,-0.867616273,-3.402219707,1.092507175,0.590158848,0.703448823,2.559094473,-0.765174714,-4.11214955,0.846214048,5.415346496,-0.468695995,0.668349127,0.816684442
-0.051834085,1.162284824,-0.254831969,-1.934824331,-0.300050818,-0.890322128,2.905403675,-2.658133809,-1.256391956,1.818659671,-1.874537798,0.240842196,-0.264879116,0.413107044,0.795460557
-0.12554147,-0.226839138,0.272959643,0.81002328,-0.734468526,0.114619185,0.828326558,-3.141548502,-1.156233944,0.437315193,-0.076175787,0.457906286,0.230592704,0.917446454,-0.607815346
-0.168994868,0.907273874,-0.487324747,-2.708294567,-0.528110854,0.067452336,-1.36003516,2.899628167,-1.420747493,3.852777652,-1.057532768,-0.657831942,0.071387011,-0.986733863,-0.5100951
0.290252616,4.893259029,-0.023901681,1.519558242,-0.644536305,-0.54438832,-2.832510512,2.06115381,-1.527306247,-3.98503955,-1.038637119,3.605936386,1.061180815,0.535877131,0.358094347
-0.016742079,0.289384814,0.102139719,0.601438603,2.961618277,-0.792487708,3.11101527,-0.35249121,-1.242914747,0.414873943,-0.150898391,-1.063578564,-0.014077391,-0.792123519,-0.35482463
-0.144194092,-0.072693062,-0.084342484,0.130429455,3.505985544,-1.448726085,1.561368255,2.909575704,-0.981100643,-2.252386641,3.131958296,-0.169292433,0.07181271,-0.621272861,-0.71134206
0.010667803,0.747276008,0.458392205,0.016973785,-0.115537659,-1.652039803,0.956617682,-0.565153543,-1.231780808,4.266680478,-0.065768529,-0.565310045,-0.035595387,-0.181943262,-0.412136355
0.186240018,1.209657087,0.419816486,2.232512317,-0.18079154,0.591927615,1.19148632,-0.799387929,-1.277363114,-0.017529143,3.454285997,-0.827748344,0.332402292,0.988318137,-0.00400333
1.488418641,2.442321197,-0.049516454,-0.318952828,-0.681679028,-1.267651532,2.920332763,-2.834764172,-1.325607382,-0.585739742,0.224658545,1.454569069,-0.306570131,0.169882064,-0.593498711
0.134004925,2.042146013,0.635619756,-4.205506061,0.054241646,-1.718664456,0.790568747,-0.808116689,-1.282378774,1.152861077,-3.198376567,0.420697907,0.160350322,0.353442263,0.431390828
-0.088377471,0.118401282,0.246693938,0.683526189,-1.528507371,0.453401169,0.864842859,-2.725357749,-1.523007446,1.288509343,0.949691406,0.014965629,0.076843929,-0.713439313,-0.138305324
-0.071889528,1.302853852,0.530896713,3.017900122,-0.423442206,-0.325171448,2.508720095,-0.690045657,-1.366071539,2.479413746,-1.426024685,-0.215581379,0.113553162,-0.581281162,0.236686966
0.052672544,1.01144735,0.422942049,-3.117790201,-1.803700558,0.714773867,-2.778759983,-0.824420764,-1.164887508,-3.593296385,0.651763362,-0.695805611,0.520328469,2.720707291,0.440772707
0.172285721,0.828959164,0.02766558,-1.262654796,3.185778842,0.268129712,2.401663246,-2.953572971,-1.480608333,-4.474920863,-5.153382024,0.731331291,0.014168358,0.252375086,-1.100525218
-0.205314201,0.844191982,-0.40296201,1.933307078,-3.726716517,-0.418851808,-1.773348816,-0.512588928,-1.391839224,1.283368404,-2.643466153,-0.405272216,0.015595311,-0.078398178,-0.853167988
-0.461709769,1.775527888,-0.342216732,0.529583445,0.014163634,-0.624624815,0.063047967,-2.619521101,-1.051767215,0.168096746,0.913256006,0.995600222,-0.461590177,0.541649698,-0.244900467
0.102973103,1.045866595,0.62217363,0.071564876,0.278875404,0.770410597,-2.991777986,-0.531779903,-1.434818324,1.492284977,-0.754781676,-0.785013994,0.053726822,0.060319021,0.104210346
0.100976825,1.414572024,0.074540794,0.452012523,1.746730761,1.279694551,-2.73932529,-0.199994347,-1.288023782,-1.86543001,-0.718259749,2.70828201,0.631559715,0.768894015,1.798902411
0.717285238,1.287868464,0.57099693,-0.692208622,-4.941989928,-0.00629438,0.792585809,-0.462603395,-1.247128874,1.616380352,-0.547193298,1.582625411,0.600896141,0.343409145,0.46570141
-0.071569915,1.013560609,0.714033628,-2.310937808,0.042848303,-0.63372232,0.198791071,-0.312782225,-1.330017214,-0.124465714,-0.861185406,0.663087639,0.501384153,0.220071995,0.243422608
-0.062374794,0.75786969,-0.517532062,-1.805661724,1.200833789,0.476326135,-2.488181024,2.376151771,-1.167776158,-3.302731825,7.544407638,-1.705053384,-0.22126451,0.852293707,-0.188555002
0.355379148,-0.067370949,-0.19544647,2.344523011,-0.153875911,-0.224948334,3.141590136,1.642662781,-1.527974518,3.095417754,-0.904542867,0.379462224,0.13238896,0.456688801,-0.9135853
0.013261586,0.467842231,-0.517253824,1.690877617,-0.533002019,1.046211401,-0.074725482,-0.642434357,-1.196509245,-3.814590191,-0.778413246,0.020210651,-0.10025124,-0.263115682,-0.579245532
-0.175593338,1.202197296,0.479504378,0.845763389,-0.660841013,0.165578282,0.815379384,-2.735470054,-1.378480791,2.245986421,-0.996208955,0.371458836,0.07828776,-0.134368197,-0.038574547
0.356075218,0.961133903,0.130744853,-2.667540259,0.164175612,0.67764638,-0.516509459,-1.989864551,-1.298627803,-1.694199735,-0.147071872,0.620726581,-0.210206586,-0.602923173,0.436052721
-0.217777568,2.218809775,-0.035548904,2.954914942,-0.608210926,-3.454644041,-1.818335637,-1.574139542,-1.108505203,0.182848057,-2.936210661,-0.282275055,-0.373396422,-0.747804698,-0.037355376
-0.121081012,1.440500831,0.197270046,2.100240991,4.670587448,0.58023609,3.136996769,2.556563027,-1.347091838,1.600163204,0.20551653,0.916159646,0.22855613,1.178912955,-0.944459583
-0.105978561,1.393925052,0.829498833,0.802483158,0.521519998,-1.130857676,-1.26118418,2.391936856,-1.365687017,1.330286785,0.753073857,1.338139228,0.161044864,0.645492285,-0.597405033
0.488476809,1.488873789,-0.748877983,-1.433370276,7.404498662,0.944624011,-1.566728521,-3.035448679,-1.01913117,-4.623221381,2.101384304,1.267019206,0.803362684,-0.298837479,0.048179171
0.297252611,1.167169809,-0.099420473,-0.344876888,-0.80082447,-0.172920155,-0.849899811,-1.467143187,-1.360499692,1.2037075,-4.219834335,-0.115729725,-0.119260702,-0.132995052,0.254654929
0.168844186,1.193887256,0.097905865,0.392238772,-1.369208314,-1.447698679,1.669176122,-1.36719341,-1.479154851,1.821152764,-0.175477713,-1.995812002,0.41202653,-0.217620277,0.145844496
-0.130157452,0.040773354,-0.067957253,-2.436532068,2.091181954,0.342241158,2.41085325,2.012772008,-1.362212055,2.518814279,1.5698073,1.203375523,-0.627880413,0.948200758,-1.024123716
-0.004549022,1.181097783,-0.012017267,2.99006579,-2.38520806,-0.275661,1.476651872,-2.917645066,-1.333133953,1.652192563,-2.728684399,0.415006886,0.069101366,-0.160326486,-0.77815834
-0.329808194,0.824289459,-0.069494144,-2.278694989,0.170150401,0.092347546,3.064026318,-3.014685293,-1.569539894,-1.449850604,0.082550625,0.226886982,0.036091599,-0.528246365,0.269535798
0.243880895,0.983993152,-0.165174947,2.831100373,-1.216312689,0.174595163,2.217954073,2.339157966,-1.208643927,1.373114388,-2.020578855,-1.475442189,-0.349693136,0.3366009,0.082061402
-1.150749514,0.74270249,-0.010598287,-0.039117478,1.123228124,-0.605870995,-2.65971354,-2.905337657,-1.42451696,0.89259703,1.497280259,-0.010834845,-0.009190302,-0.137296041,-0.089615738
0.043252395,0.149194926,-0.669418333,-0.779318231,-0.763569077,-0.241028065,-0.81445743,-2.51884327,-1.365709016,-0.901029165,3.576385671,-0.701088755,-0.281879807,-0.90372938,-1.011467881
0.572386764,1.913383317,0.424073972,3.073341368,-0.918906651,-0.065890203,2.86553388,-0.670768012,-1.487930209,-2.2667353,-0.40433803,4.695917836,0.360733682,1.317430688,-0.118893675
0.063665505,0.755239242,-0.03836036,0.51287368,3.580789232,-0.114878866,-1.796472384,-0.559553447,-1.143767198,0.313488837,1.318384429,-0.087796126,-0.144209851,-0.021529694,0.358926885
-0.181943252,-0.277592383,1.904785046,2.53286007,2.634770066,0.791495425,-0.842674691,-3.055814379,-1.304701352,1.396271617,2.130344779,-0.124564396,0.083672555,-0.242431462,-0.771217239
0.667030656,1.478648747,-0.17595799,2.207808415,2.178319736,-0.057909025,0.65017267,-0.6716542,-1.234610438,2.535650832,7.710066401,-0.456817538,-0.372205908,0.442433303,0.091391783
0.221989492,0.845807798,-0.230414119,1.780941638,-2.359470389,0.105510657,1.301853408,-2.786131383,-1.249015923,-1.859213879,3.194347909,0.07215658,0.136685382,0.524716137,-0.312257062
-0.140504721,-0.421674168,2.318039083,0.94437569,2.08662397,-2.210641639,-2.880325913,2.28802773,-1.384859111,0.391463575,-0.126729896,-0.216999189,0.133893455,-0.086345702,0.335644887
0.166101001,1.221047333,-0.179327528,3.010366444,-3.013618278,-1.612269407,0.839940637,-3.018694491,-1.063084276,-5.657759961,-1.780536108,-1.017390352,-0.288609435,-0.082306703,-1.772415951
-0.073988878,1.206247465,-0.235023811,-2.790241368,0.952804424,0.848061259,-2.788674346,-2.533495178,-1.334563198,-2.657905941,1.051343039,0.764511463,-0.546251354,0.330719881,-0.3308521
-0.234292197,0.547261185,0.203651747,0.463586526,3.650044077,1.061748849,0.79530794,-2.66829847,-1.560101169,0.917554609,-0.182088208,0.213060793,-0.160906974,-0.002396907,-0.437664008
0.047009412,1.546087862,0.231181218,-2.269627031,-2.10610242,0.092299295,-0.785514985,-2.920915565,-1.391017705,-1.829056218,-0.43565392,1.030643238,0.485244959,-0.135171943,-0.129810246
-0.05492559,0.740233675,0.532053228,2.090465988,-1.819565072,0.30999738,0.559292225,-2.723121565,-1.371892914,2.683488398,-2.367141488,-0.366210659,0.421818156,-0.009183309,-0.607165356
-0.457220632,1.565455002,0.965687589,2.810688239,-1.743777292,-1.500388822,-2.867232635,-0.348448645,-1.382997405,2.053764148,-0.949450943,0.315597182,0.145450914,0.147368489,-0.177661327
-0.295121211,1.119659418,-0.235606728,-1.168538781,-0.01622033,0.44353164,-1.683344316,2.318573567,-1.391719464,3.22303793,-0.037435836,-0.434017864,-0.154232376,-0.089276415,-0.337919898
-0.13264315,0.46710857,-0.221784199,-2.552122653,5.972968866,1.13157138,-2.906820029,-2.9446843,-1.193063904,-0.270154219,3.865444486,0.531651978,0.385525512,0.337936801,-0.63253961
-0.06548465,1.53618968,0.370242969,1.924930912,0.044564083,-0.84085913,0.539576949,-0.63167589,-1.494395034,2.924469048,-1.331699162,-0.669278942,0.112657087,-0.278954265,0.984651089
0.067693158,1.16381786,0.31470586,-3.198376078,-0.041338685,0.928506899,-0.302485543,-1.834097406,-0.808034636,-2.496929725,0.767126591,0.380631858,0.36428837,0.300910702,-0.986645992
-0.442586123,1.358741169,0.510084649,-0.316911684,-0.225225909,-0.487226881,2.892935459,-2.984994205,-1.044475811,-1.753757432,0.968633962,-0.226127731,-0.919930937,0.857680213,0.65848377
-0.062574443,1.437158191,0.024755325,0.000153895,-5.111127723,0.105518623,-2.366122984,-2.927314104,-1.344061441,0.673703347,1.209508962,-0.764994889,-0.283808884,0.33139135,-0.761741796
-0.140723223,1.039070197,-0.462708487,0.10388179,-6.639018811,1.179650853,-1.831545653,-0.555660093,-1.478006822,0.40280741,0.434253464,-0.247676304,0.35528174,2.45652186,0.091610368
-0.897216303,0.274269631,0.042622477,-5.191983803,-0.243614284,-0.04559813,3.141590136,-2.746054611,-1.298169218,-0.46676147,2.104301847,-0.398796643,-0.026533998,0.566277314,-0.770081619
0.208524596,1.610639633,0.546350498,0.705983422,-1.906317743,0.571489445,-0.647980302,-1.224983311,-1.124082526,0.44159488,-3.195897178,-0.148076166,0.292501237,0.040347305,0.851288718
-0.425947842,1.963051676,0.215296957,-0.73745085,0.146096446,0.009414295,0.194345654,-3.116946533,-1.466792178,-3.066402136,0.654323062,0.550213401,-0.05819522,1.412252888,-0.89072239
0.127495054,0.20688153,0.584314843,-0.121930537,0.369422226,-0.82273373,-1.879777596,-2.972190251,-1.286213485,0.178142771,-2.398927847,-1.0103973,0.262690576,-0.305334345,-0.054523439
-0.061697166,1.102376502,-0.119052565,0.58176883,1.284158466,0.27817355,2.815643665,-3.141548502,-1.1646757,2.37979062,0.756008139,0.923530047,0.164299703,-1.060117559,-0.010522592
