accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
-0.249542502,0.01174743,-0.110259807,0.808234134,-0.642811494,-1.181782113,2.47328588,-1.698777207,-0.858086871,0.85250816,0.406515382,-0.785880852,-0.139228127,-0.372690024,0.448824869
0.964819975,0.844928576,0.037977183,-0.012764457,-1.881468366,1.440161763,-2.843286984,-2.592147074,-0.512285956,-0.338343837,0.010507218,1.605272294,0.236352472,0.469001598,-0.0824839
0.083178902,1.375288359,-0.805027778,-0.116955398,-2.005192313,-0.492705614,2.210675659,-1.673131066,-0.82996767,-0.696620838,-0.708654347,-0.129776323,0.589719262,0.855586195,-0.215080356
-0.090321507,1.176022565,0.010295338,-3.846663113,-1.533201496,1.257851067,-3.084502128,-2.199588941,-1.442207864,-2.562269149,0.12752278,0.627362919,0.142525922,0.602059235,-0.055654601
-0.044332291,1.396491761,0.663706436,-0.952494397,1.884228102,-0.688000113,-1.035351029,0.465949572,-1.379920688,0.380379228,2.329491206,0.264288379,0.43334243,0.133665407,0.532033574
0.764254112,1.178792678,-0.235644901,-0.267041404,-0.945581403,-0.281644199,2.072358425,1.050699899,-1.227746214,-1.589678207,-1.276861736,0.204901909,0.326526468,0.102560493,-0.443596382
-0.313047941,1.464862468,0.05487914,1.896159477,-2.276503792,-0.022123297,-1.329194357,-3.046109344,-1.11010286,1.229063077,-1.930896192,0.451979864,-0.002483551,-0.293643644,-0.261009028
0.232316339,1.827924716,-0.30929109,1.805829524,-0.049701551,-1.034726998,-1.365584291,-0.037944045,-1.4718271,2.961721634,-1.618728275,-0.076678677,0.166911031,0.867013136,0.063753637
0.419082639,0.017952361,0.74098833,0.255888611,0.677121105,0.710356734,2.986808897,-1.119531533,-1.241937726,-0.410039912,1.191559759,0.971254565,0.225649025,-0.116461123,-0.511765828
-0.088366257,1.295340997,0.457546492,-0.685248692,1.072552403,-0.528366074,0.982293158,-2.392993399,-1.094445469,-0.153171292,1.316754966,0.092690599,-0.47536018,0.523078721,-0.332886075
0.886795461,1.20553662,0.10386683,1.241568542,-0.929561745,0.092287432,1.580886574,2.92907616,-1.073417915,-0.839099858,0.985308674,0.446924692,-0.08486029,-0.702499741,-0.25690196
-0.608352746,1.642253964,0.059362771,2.443247086,-1.108833242,0.729084051,-0.905928994,-1.141782054,-1.495834545,1.769482583,0.243642071,0.628127963,-0.120368165,0.511140774,-0.001599353
0.261508155,0.905703673,0.210040424,0.321860647,3.391475292,-0.224173035,-2.177492594,0.521862005,-0.916189319,0.497680332,2.505968791,-0.253706995,0.141517672,0.509553371,0.226844448
0.101241872,1.14596178,-0.424439598,3.646222123,-0.606006041,-0.296879907,2.011381365,2.082619998,-1.418263689,3.186786871,-2.391061507,-0.715739624,-0.273155088,-0.088151703,0.315252514
0.005234379,0.727502185,0.589718085,0.5906107,3.102364944,-1.35740958,-2.741075261,-0.722090393,-0.750430769,0.562902018,3.465414907,-0.840906868,-0.666454842,-0.051998236,0.609904443
0.236859418,1.290928249,0.076830408,2.365152425,-1.537405914,0.190714579,3.075418912,-2.072539407,-1.532713085,2.255704756,-1.513998998,0.555433268,-0.066809263,-0.508352108,0.229952403
0.04781608,0.597916662,-0.592295573,-1.216597633,-0.823129056,-1.212092809,-0.88285929,-2.15181663,-0.962422757,-1.103320414,-0.521866959,-1.654321745,-0.204123369,-0.84909876,-0.073753927
0.68168178,1.021691053,0.032937952,-1.086701163,-0.528844717,-0.620260962,1.668115039,-0.728018853,-0.867274071,-0.265952376,-1.333970244,-0.712444217,0.297401617,0.195824337,-0.270724224
0.652750714,0.269935506,0.060367465,1.462264273,-1.269153189,0.471446762,-0.701287864,0.272963125,-0.823162746,0.800899183,-1.227014251,0.22002379,0.033468453,-0.110990141,0.084542998
-0.138024221,1.27517611,-0.253453449,1.433973059,-1.167957311,-0.247510459,2.920923114,-1.278022968,-1.203713292,0.943996994,0.064680986,0.20778695,0.17726261,-0.703459119,0.143763455
0.079483527,0.777928382,-0.160700484,-0.595030869,1.749522611,-0.597041194,-1.267159745,-0.212110734,-1.01107194,-1.511948118,1.271214233,0.480296772,0.001883264,-0.294249857,-0.474463534
-0.150406578,0.808643752,-0.107245038,-0.413677151,0.198703761,0.733164691,1.437348342,1.115969769,-1.004962013,-0.308953638,1.080827913,0.256430453,0.403092452,0.141925466,-0.022015587
-0.580491248,1.565854004,-0.76530321,-2.409942651,2.737158969,-0.403339283,-0.346974226,-0.917590742,-1.492813339,-2.174442638,1.531921775,0.08697138,-0.441239677,-0.088632156,-0.714641165
-0.08471771,1.248845733,0.240344228,1.252637982,0.153369648,-0.801791889,1.782799222,-0.941189857,-1.384524648,1.881925855,0.778675756,-0.668934722,0.269428139,-0.082172003,0.352682094
-0.546238671,1.030126352,0.243260837,-1.562918147,1.068950394,1.336525823,-1.956233055,0.341655344,-1.191226543,-1.240822769,1.652641881,0.558173921,-0.664328774,-0.755410877,0.077848575
0.14926539,1.121389172,-0.417303812,0.336510398,0.135936487,-1.67670341,-0.998825338,3.026663023,-1.533476456,-0.932841025,-0.297236831,-0.502193081,-0.162257394,0.579547137,-0.103740676
0.234543392,0.446464707,0.608052844,0.275819558,-0.513959071,0.487217446,-2.765370237,-0.561106927,-1.13339627,1.33725045,1.958492308,0.58670476,-0.055388529,-0.511540611,-0.281358276
0.058668428,2.059817983,-0.170630405,0.42364772,-1.742187976,-0.031300235,1.525198573,0.852440952,-1.378988545,1.352341502,-1.41234654,-0.522832899,0.219776682,0.412643039,-0.269993824
0.55528776,0.690116543,0.11316381,1.063310924,-0.816812537,-1.198174409,1.038134731,-0.061244231,-0.810585279,1.281451446,-1.994872871,-1.10797145,-0.19516299,0.096833471,0.384522269
0.735043401,0.718967289,-0.098598689,1.646177378,-0.241738291,0.284724784,-3.133442609,2.040561477,-1.172620893,2.353841924,-1.241358144,-0.318618487,0.27844283,-0.333213278,0.167586876
0.708664048,0.9952772,0.280396151,-0.669039733,0.498632793,0.22544819,-2.751221589,-1.596756185,-0.761022478,-0.791099793,0.936502767,0.788740127,-0.065519881,-0.27197201,-0.03721252
-0.01481806,0.707851454,0.412780605,1.855233122,-1.124030911,-0.606110431,2.141515713,-2.095988672,-1.39645798,2.197561412,-1.33368596,-0.359612221,-0.064709548,-0.193598625,-0.455856362
0.168370242,1.404662502,-0.264939251,0.699664213,1.504637717,-1.242793863,-0.111607641,0.157870938,-1.164290607,0.503626638,0.459421247,-0.445626254,-0.011356961,-0.458498067,-0.363824977
0.441738271,0.165509663,-0.121801289,1.008695185,1.137313889,-0.288765573,-2.192320155,-0.335002964,-0.541926656,-0.240165315,0.469211885,-0.97090503,-0.320053456,0.127493225,0.302689024
0.195975065,0.565561683,0.12883075,0.230023807,-0.465492166,1.215999968,0.282945033,-1.916476017,-1.215870978,0.34831301,1.50669363,0.453507817,0.070049649,0.187856397,0.019968008
0.037612775,1.41514649,0.461106807,-0.206752944,-1.393455758,-0.897366264,-2.327047132,1.113996974,-1.444207613,0.289800881,-0.605608548,-0.625586453,0.728556215,0.554557771,0.387969693
-0.062826253,1.11815759,-0.391467896,-2.907672336,0.611164522,0.877536002,-2.328735296,-0.266748442,-1.296955125,-1.176756606,-2.245160175,1.251776971,-0.21553277,-0.128628016,-0.454753455
-0.266960715,1.420862796,-0.059158768,-1.748314654,-0.960649228,0.439145277,1.476298152,2.718385107,-1.45611144,-1.240660891,-0.888574101,1.015380386,-0.164113967,0.388461191,-0.077124217
1.119193908,0.682945282,-0.123814684,1.546589178,-0.070077525,0.326695772,-3.005695753,-0.163515133,-1.260680989,1.465254085,-0.402077976,-1.283528551,0.473791853,0.712436331,-0.111652246
0.609060942,1.299113076,0.339560092,-0.499940227,1.733379362,1.324238587,0.391243855,0.648413827,-1.060524729,-0.165332932,1.733880743,0.439610809,0.62840904,0.201106849,0.475775473
0.18848603,0.659146702,0.065417058,3.567934031,-0.004845635,-0.350144265,2.531166354,-0.178727281,-0.885562849,3.562964147,-1.614915171,-0.164234295,-0.664789691,-0.689968266,-0.149492382
0.206349623,0.297082926,-0.400460864,-0.080345172,-1.525504108,0.592971227,1.091746615,0.725927915,-1.325729058,0.888029172,-1.761776559,-0.034346694,-0.096199321,-0.158190381,-0.112196092
0.182676254,0.503606315,0.296241814,-0.316823815,1.239923591,-0.247087973,0.63660417,0.752768925,-1.137519481,-0.770958105,-0.447231014,-0.53212011,-0.37045123,-0.221684278,-0.370889135
1.070965964,0.410725006,-0.218717464,-1.872010371,1.423915482,0.500351387,1.631784877,0.065774298,-1.025475863,-0.658703109,1.782178723,0.307686004,0.174251805,-0.090270939,0.002068438
0.575073538,0.88957906,-0.510089772,-2.404525703,0.569766857,0.847794287,-1.288309976,2.374744717,-0.800995004,-2.915796188,1.627205705,0.877804199,0.033236344,0.118063899,0.352789066
-0.599427638,1.165402606,-0.24071742,-0.3998586,0.192504753,-0.576452287,1.727745514,0.179567898,-1.337936621,-0.523345994,-0.498140203,-0.937501715,-0.189537367,0.169573293,-0.256283148
0.11020186,1.746468758,-0.166754788,-1.25552051,-2.113998914,-0.152630482,1.859817814,-2.197569908,-1.541971322,-1.279087006,-0.333835312,0.166046842,0.581562273,0.162482288,-0.312601633
0.496364823,1.274933063,0.305837327,-1.025961217,0.320662651,0.999735181,-2.270550597,1.535649244,-0.69070262,-1.512648013,-0.842127282,1.20922563,0.188010513,0.544969695,0.194726316
-0.261067326,0.854990981,0.051174624,-0.637075269,1.413544918,1.416286403,1.136598928,-1.288119853,-0.829643297,-1.594897468,-0.544313474,0.953500659,-0.283120989,0.353436838,0.258987564
-0.050412622,1.212604978,0.386056735,-1.987326611,1.359193944,0.819388272,-1.033478169,-0.281400394,-1.464703567,-2.6865518,3.120263595,0.573311332,-0.045046371,-0.130320353,-0.061689892
-0.205313051,1.205175371,-0.174583552,-0.893078963,0.189812317,-0.130900571,0.243808125,0.747490077,-1.355767604,-0.305978266,-1.914569228,0.069977705,0.331866403,0.758905354,0.204863897
-0.793296051,1.57068705,-0.315038064,-0.31732242,1.739339096,-1.448519075,-2.939946932,2.434160559,-1.518438489,0.591892002,1.17943493,-0.662246386,-0.686275963,0.308441666,-0.191783169
0.537058114,1.115206002,0.511765525,-0.653539737,-0.85885848,-1.130425307,-2.884792976,1.547653788,-1.262743583,0.151002392,0.47840758,-1.262844049,0.19470261,-0.033319829,0.261017729
0.189207466,1.892514228,0.005383792,-1.110990111,-0.981974084,-0.411455885,-0.011683777,2.644235605,-1.479204255,-0.894366087,0.449801666,-0.052325727,0.275039901,0.543635892,0.339287644
-0.268947495,0.766246774,0.002798802,-1.043415765,0.485949679,-0.598476461,-0.97321656,-3.10167029,-1.199797431,-1.346947663,0.729652801,-1.009650803,-0.039929909,-0.050864913,-0.014496754
0.110198876,0.721360445,0.243276908,0.000916088,-0.711941266,0.055073468,-0.509982565,0.500959663,-1.457992881,0.68612052,-0.431937701,-0.522414737,0.009490231,-0.908011351,0.119933973
-0.100175232,1.235692358,-0.88377854,-2.617763582,-0.1845039,1.307028143,-2.270418317,-0.376258163,-1.153424005,-2.521515168,-1.908257031,1.233841808,0.103077069,0.838515113,0.1077875
0.873659599,-0.077607316,0.034618243,0.900181232,0.226579359,-0.141826796,0.890411642,0.374545534,-0.652338668,0.993873849,-1.001162141,0.385125195,0.346231053,-0.494743096,0.370760262
0.535027436,1.490217637,-0.204224758,-0.084215668,1.127602197,-0.74344988,1.229978544,0.146119714,-1.073064608,0.468756214,-0.358552494,-0.503715199,-0.101301647,0.355220437,0.290068653
0.254473019,0.223274312,-0.234561399,2.207926266,-0.331958305,-0.181893579,2.792208429,0.905992691,-0.464679129,0.56533813,-0.311043893,-0.091476784,0.385841862,-0.10467777,0.299125172
0.074060337,0.552739115,-0.239230395,-0.473197762,0.641832956,0.270233326,1.173393699,-1.524338806,-1.331683691,-0.852770548,1.294758825,0.536214638,0.345240899,0.164919948,-0.138620272
0.365534627,0.393862242,-0.021886707,-0.635658321,-0.09692596,-0.085969255,-2.77668331,0.441496543,-1.445718038,-0.675742544,0.359302016,-0.624546185,0.001263543,-0.305282365,0.143456408
0.591291292,1.480847825,0.013582477,-0.10298143,1.667852817,-0.025401017,1.0560425,1.45473771,-1.468126835,-0.865751609,2.977036092,0.600897689,-0.301273104,0.115511137,-0.084450115
-0.788844481,1.191629229,-0.09645959,-0.007377182,0.030636919,0.181646093,-1.597703971,1.630410261,-1.534289454,0.331215701,-0.418779543,-0.399565276,-0.175732409,0.054715793,0.234932963
-0.035861724,1.111468706,-0.438116866,-1.085969608,0.430077867,-0.158362513,0.892716891,-0.004141974,-1.015025471,-0.744412742,1.536834267,-1.104194805,-0.462501444,0.609007615,-0.573270963
0.084845773,1.570699973,-0.129262865,-1.561124653,-0.94966381,0.967200586,1.320683043,-2.842875113,-1.349534934,-0.203119779,-2.042753946,1.432488395,0.129188137,0.419120404,0.432835301
0.620445893,1.378339365,-0.383862511,1.338309186,-0.742805623,-0.72397848,1.838390747,1.046176473,-1.475588651,2.028683295,0.007400805,-0.350101169,-0.22450947,0.797433345,0.452829352
0.235507554,1.378469824,0.212579833,-0.868397081,-0.821447837,0.687332152,-2.18076952,1.046087044,-1.488911946,-0.784566078,-1.12697524,0.249397003,0.762377117,0.073191674,0.52098406
0.829907711,1.503637212,0.399739359,-1.474855531,-0.489189141,0.190244104,0.010871225,1.627469769,-1.081657142,0.248948238,0.312530996,1.548432342,-0.122969091,0.251262503,0.348880238
0.740480695,0.403454127,-0.258693752,0.567443303,0.498357434,0.693003862,1.498607621,3.114433378,-0.980908979,1.008258558,0.038015672,-0.607253248,-0.434784439,0.304716165,-0.624528085
0.724444699,0.727687344,0.171711727,-1.020960189,-0.797182676,-1.089458114,-0.90889818,-0.308284659,-1.250299176,-1.422994442,-0.824759038,-0.019520171,0.029509964,-0.188826595,0.199218697
0.207012716,1.470380775,-0.0987334,0.09049623,0.451790406,0.333633265,-0.089169059,-1.058800759,-1.386628442,-0.091899198,-1.166659137,0.481544866,0.088650121,0.59184849,-0.002615492
-0.171117888,0.931718712,0.725659033,1.630066728,-0.518566126,-1.042297762,-0.998186105,1.200624289,-1.558569978,1.943564371,0.085223473,-0.615968363,0.060619748,-0.13567867,0.537261769
-0.053910892,0.792984258,0.363217007,-0.503738102,-0.306866003,-0.522979081,-1.35637685,1.616594544,-1.113822602,0.880119894,-0.721791056,-0.540106654,0.055163689,0.799804426,0.44646421
0.299173789,1.14036074,0.705961841,-0.577967974,0.912058441,0.093130119,1.091418506,2.377241822,-1.4887729,-1.129169495,1.285088209,-0.221148764,0.076905844,0.154119966,0.293878523
0.106645721,0.52956494,0.135569525,-2.133741704,1.76813286,1.500325472,-0.567953014,0.26957308,-0.858318952,-0.945234499,0.992673974,0.92536265,-0.30162311,0.03913611,-0.004373856
-0.39554215,0.844485947,-0.71134335,-1.602350424,0.11670501,-0.26009138,-0.685181716,-0.109118312,-1.240679055,-1.025688235,0.628140817,-0.656937579,0.344150102,0.583257634,-0.140695623
0.292049738,1.17769308,-0.320538673,-0.038042418,0.351617466,0.662786955,-0.603812528,-0.192070612,-0.665605245,-0.630452027,-0.581368898,1.279543925,-0.08066768,0.734272631,-0.118816733
0.974231387,0.835799604,-0.146228085,-1.51072768,-1.158243231,2.174108134,1.711429469,0.082596158,-0.564519987,-0.134048334,-1.542775665,2.120993923,0.280318344,-0.113620891,0.40658832
-0.126701717,0.292952997,0.062705082,1.432874304,2.902600774,-0.669448486,0.133127247,1.721391488,-0.540571218,0.773173483,1.257409732,-0.750045676,0.543170234,-0.221380554,0.071869159
-0.201003068,1.57408117,-0.039664664,0.823361505,-0.436738924,0.49681514,-1.669678969,2.223723162,-1.359114762,-0.089944105,0.183324911,0.403205289,-0.28640629,-0.275508348,-0.009081087
0.106943749,0.906145049,0.688262791,-2.209032722,-0.380886586,1.264604239,3.017294453,-1.122045329,-1.378616163,-2.441860862,-0.156737411,0.768740004,-0.214918764,-0.022464609,0.193626249
0.059429721,0.541589972,0.291828551,1.59731033,0.940976562,-0.179110901,-0.063707189,-2.573591825,-0.845416106,0.833431312,-0.976720089,0.056529655,0.033550238,-0.628494758,0.144294589
0.497588374,1.259454498,0.662892809,-1.059348574,0.673949035,1.333837603,2.035167512,2.278827081,-1.173122329,-2.01877699,0.45818739,0.485041397,0.16505719,-0.59553759,0.821397572
0.189929606,1.256213516,0.185680144,-0.098994526,0.061634176,-0.096728883,-2.078475376,1.974172249,-1.487395457,-0.101435719,-0.375457989,0.232020245,0.059141273,0.076531371,-0.164337943
-0.145994713,0.62931775,-0.588370403,-1.831564535,1.245061999,-0.084628475,-2.608973696,1.651738662,-1.026961217,-1.596997279,1.520579218,0.070967198,-0.492528314,0.103794532,0.021096447
0.491348313,0.600141831,0.246342615,0.552699513,0.02297986,-1.553131107,1.066490522,1.959339602,-1.532330109,1.278246198,-0.259065326,-2.354414308,-0.125957098,-0.229908309,0.128757042
-0.445214001,0.424156145,-0.171476874,-1.186837338,-0.38507786,0.297642883,0.971767371,1.634847995,-0.859236501,-1.174924345,0.827059241,0.326060952,-0.509158221,0.078036845,-0.176653243
0.489873078,1.574221033,0.038153707,0.635243716,-2.282291213,0.598023872,-2.308597267,2.924009516,-1.104164238,1.454587745,-1.474368582,0.284070551,-0.320740847,-0.387241098,0.323934918
0.280488325,1.040481798,-0.224409647,-1.878326046,-0.623726771,1.445995105,-0.221028082,-1.695860187,-1.246742516,-1.687805754,-0.44105056,0.8815656,-0.070420398,0.571506784,-0.333406661
-0.733950577,0.503792598,0.690800713,0.908377516,2.142467841,0.573591163,-0.412751342,-3.109498903,-1.425834169,1.274770388,2.626840369,0.024229492,-0.365040003,-0.316648476,0.024187101
0.286523391,1.296392247,0.203715889,4.454549028,-2.697249521,-1.583742762,1.922824324,-0.950163706,-1.567562549,4.571940233,-3.685416441,-1.903694919,-0.315810994,-0.185148513,-0.462616853
-0.094192546,1.099347197,0.185972336,-0.444070044,-1.024322713,1.188214539,1.688639829,-0.780809233,-1.041236992,-0.440972352,-2.148715417,1.013276925,0.235420598,0.552069247,0.347782256
-0.35346632,1.356847515,0.889038932,0.226888991,-0.05505556,0.322950755,-2.271668112,-0.166087865,-1.404680393,0.347708456,-0.057310909,0.63972838,-0.54462395,-0.06556024,0.332237965
1.080234908,0.152908813,0.157235801,-1.191671959,0.148611001,1.042571548,-0.869029627,1.562742887,-0.730873348,-2.087943874,-0.07765878,0.111910753,0.559248969,0.718626674,-0.101962256
0.157304577,1.158710594,0.103544318,1.707509428,-0.610888915,1.516959497,1.503161584,2.414094028,-1.44006735,1.970560664,-1.366694642,1.537452231,-0.189026222,0.032460001,0.918784872
0.030953251,0.753495151,0.350672333,1.1284852,-0.854157817,-0.277352398,-2.09123129,1.113125813,-0.636084521,1.332678215,0.338575274,-0.125645395,-0.525596787,-0.870618123,-0.099562765
-0.074513734,1.449893462,-0.059092473,-1.185920032,1.376760998,-0.351483481,2.316554744,1.634822012,-1.290629107,-0.973677616,2.206562253,0.28476155,-0.061860133,0.562311098,0.284029175
0.080724456,0.729937447,-0.034694116,0.658413373,0.914556245,0.151435465,-0.261186006,-0.305911679,-0.731419133,0.348547336,1.06311238,0.332359609,0.014527779,-0.058763401,0.111634972
0.501455172,1.238019539,0.528793785,0.431404118,-0.530736678,-0.143479661,-0.810301026,0.705151215,-1.136099991,-0.699499863,-0.898496857,0.361276412,0.469850811,-0.063281887,0.422474498
0.351054364,0.80276377,-0.050194304,-1.160351586,-1.352633538,0.542408787,-2.149570702,2.514279013,-0.54406404,-0.490241845,-1.062911244,0.154941619,-0.464263973,0.724580035,0.079081182
0.55293001,0.670994164,-0.300042177,0.292754356,0.09445268,-0.246473736,0.713772331,1.210371249,-1.042379057,1.805919679,-1.130859641,-0.007731117,-0.133588266,-0.746058497,0.277395099
0.638414771,0.327277912,0.416774267,2.713277031,3.668208188,-0.803848545,1.270288239,1.486410289,-0.918346181,2.266432606,1.471571713,-0.77726512,0.234281148,-0.36872216,-0.141627879
-0.345725708,1.245210168,0.061430914,2.315310941,0.902809029,-0.951847385,2.631055731,-2.140420577,-1.285208587,0.645448609,1.04627099,-0.563548566,0.281770652,0.135466686,0.225218966
0.705372768,1.456475985,0.414137496,1.498385279,-0.492738556,1.038368317,0.705416019,-0.126863849,-1.180993048,2.041169134,0.145417935,-0.202460511,0.722999472,0.523379142,0.387372462
0.115408998,0.6447979,0.348905601,1.195671089,-0.822081074,0.130535434,-1.252272849,-2.163268337,-1.537672513,0.354232616,-0.64710846,0.05460559,-0.200456338,-0.210797016,-0.160079032
0.02893281,1.018792458,-0.137041635,-1.717756091,-1.864400087,-0.687132159,-3.055683535,-0.951028083,-1.390003538,0.630725078,-2.243295473,-0.764012079,-0.012975938,-0.184470675,-0.364757912
-0.313347292,1.19587283,0.034471533,-1.504188259,0.509198696,1.562699133,-0.507667274,-2.548650777,-1.015775624,-1.080978455,-0.901619826,2.342938141,-0.19386171,-0.33746927,0.364790763
1.403319432,1.943922265,0.240752066,-0.205845613,0.747562611,1.335518982,1.342753381,1.842035243,-1.066420808,-1.213896974,-0.335630131,0.733091538,0.351429548,0.883237063,-0.4323787
-0.658692029,2.373425597,0.071418452,-2.354733237,3.153836817,0.191048907,1.729084476,-0.062189093,-1.568884265,-2.244528969,1.922893439,0.560068664,-0.245468595,0.685125267,-0.064157519
0.259629633,0.731224304,0.371028836,1.702594856,-1.192045229,-0.585941943,-1.253740908,1.23327838,-0.957629344,1.826000766,-2.687910595,-1.441812264,-0.216032996,-0.537277062,-0.106054647
-0.207224222,0.661987439,-0.194254664,1.042380532,-1.376027293,-0.120093025,-0.262865732,0.453070198,-0.960463756,2.039376656,-1.767538893,-0.371389429,-0.302900774,-0.392652511,-0.230328504
-0.420624812,0.899180971,-0.072390997,-0.73687745,-1.484412497,-0.088725555,0.194437578,0.145805149,-1.353518803,1.575187429,-0.832306124,0.779062678,0.095411774,0.806119524,-0.594897087
-0.365528438,1.003792039,0.080403436,-1.106441861,-0.678729325,0.775697512,-1.736781047,1.304872897,-1.347751804,-1.245115201,0.153258704,1.323612826,-0.52610687,-0.153192828,0.252393968
0.076167043,1.073766681,0.019514762,0.373317437,-0.360831504,0.752058136,2.573644116,2.620351554,-1.114279776,0.189346194,-1.182481605,1.230925724,0.366637649,0.559175303,0.424239805
-0.150735553,1.285950364,0.057415167,-0.208481013,0.782743796,1.301017303,-1.88543618,2.592287718,-1.526562843,0.261367551,1.151496475,0.630306915,-0.417377685,0.189616742,0.341787993
0.038732687,1.385616631,0.10374846,-0.837891457,-0.613216027,-0.138699694,3.074388433,-1.50935215,-1.466086249,-3.01015525,-1.541817644,-0.18657438,0.31454629,0.345492854,0.167108468
-0.135760436,1.167020718,-0.182899219,1.590489536,0.453794016,-0.725094122,-1.87938655,-0.397739042,-1.514061249,2.644225952,-0.41236415,-0.667737435,0.28846898,-0.682067886,-0.077771716
0.453504103,0.085304761,0.206177916,0.816813589,-2.110018098,-0.485756773,2.211007844,-0.011229078,-0.729696039,0.977847506,-0.841818551,-0.166327495,0.045802726,-0.505699289,-0.250549747
-0.069347063,1.55484613,-0.183902287,-0.393136744,-2.510380742,0.353824156,1.926609631,-2.173548095,-1.384576356,-0.191973827,-2.652952418,0.753017329,-0.149344368,0.310267867,-0.105226523
-0.746570254,0.211649789,-0.317459813,1.950358683,0.901210857,0.510144176,-2.962143476,0.612072561,-0.864842391,2.514212842,2.384692929,-0.832022182,-0.637884696,-0.33161814,0.107675998
0.270176538,1.889850818,0.770404065,0.268360648,-2.587835396,-0.083832236,2.229492438,0.512339985,-1.550857885,0.351730276,-4.239526573,1.35029873,0.451017383,0.030635056,0.477587392
-0.205759492,1.114331104,0.608522748,1.179637385,0.420028864,0.375776633,0.979208864,-1.290944947,-1.250113547,1.608110763,1.355117336,-0.599030925,-0.365092031,0.115921209,0.330599616
-0.540246535,0.8463691,0.811818726,0.944926294,-0.617337972,1.373042973,1.680262378,-2.910211874,-1.147519277,-0.39080599,1.056167817,1.400763942,0.007600537,0.485580952,0.097484489
0.277289346,0.161261647,-0.574476093,2.381033392,-1.326883033,-0.595570453,-0.984498995,2.478220441,-1.28733859,1.435907697,0.480205515,0.354626262,0.19287794,-0.88384895,-0.650420261
0.068569658,1.070118024,-0.270653685,-1.632021225,-0.703493347,1.023419655,-0.021083841,-0.970589534,-1.322449335,-1.413949064,-2.203547416,1.260658368,0.137892208,0.183905753,-0.088783436
0.022732506,1.174635074,0.11850503,1.764499057,-1.834659135,-0.499731668,0.491762881,-1.138389508,-1.164749224,1.671368225,0.057438264,-0.975523698,-0.031174939,0.508220667,0.045436109
-0.053856802,0.596938637,-0.087896574,0.578607073,-0.532246006,0.606415599,1.260970099,-3.130466466,-1.197969464,1.310848643,-0.486292882,0.167096119,-0.230842356,0.741290093,0.524123447
0.733650332,0.614435422,-0.279236841,-2.536501467,2.733127279,-0.346774512,-2.240878297,1.228315639,-1.042403836,-1.695253357,2.733600231,-0.491128897,0.23675895,0.651840928,-0.155583991
0.507450836,0.908065909,-0.011049429,-0.974059659,0.922250404,0.393236016,0.394476483,2.422942093,-1.506522763,-1.216406404,0.534091581,0.300768737,0.174628995,-0.110316014,0.223015848
-0.965648218,0.99996521,0.360080853,-1.147870875,0.146091167,0.261913319,0.86852171,-2.951283594,-1.298408935,-1.384360755,-0.420015776,-0.628546022,-0.587414705,0.359339671,-0.37694234
-0.470601848,0.249332014,0.354558676,0.689868569,-1.34020998,1.432485563,2.036915357,-2.874915577,-1.072479088,0.012955023,-2.263135129,1.480872482,0.403818718,0.30782126,-0.16317892
0.25324688,0.461165519,0.410342861,1.057934168,-1.930500797,1.47553923,-1.233601805,2.23124571,-0.245996028,1.049809133,-1.436183767,1.805406104,-0.058007933,0.234382296,0.196832171
-0.382215484,1.018938675,0.07455561,0.095112499,1.383554101,-1.768367957,2.329352552,1.115532266,-1.536062185,0.838456599,0.705401069,-1.695816769,-0.083922725,-0.252103472,-0.05399751
0.025143154,1.118751595,0.77504543,2.127575529,-0.609111436,0.094965392,1.268262036,-2.339597234,-1.233274055,1.538164967,-1.969291349,0.770631298,-0.352910551,-0.381795683,0.253145396
0.350650483,0.449712755,0.238368207,1.415225314,2.362576462,-1.057385124,1.224122554,-0.946429439,-1.222919511,1.039502714,-0.498674163,-0.547341875,0.597693409,0.953660281,0.237572101
-0.308487845,0.777417543,0.128009138,-1.10727965,0.713333469,-0.501551573,-1.666944418,-1.844485078,-1.251315841,-1.366396256,0.407887343,-0.663430235,-0.320264943,-0.536604983,-0.044604119
0.347940525,1.062203049,-0.552032054,0.462059142,-0.742341436,-0.387062345,-1.718809077,1.180156278,-1.256826976,0.814261256,-0.490433373,0.404756705,0.283033413,-0.13247744,-0.268004279
-0.262221406,1.336458712,-0.530154909,-1.895791668,0.168077612,0.451270619,0.756838174,-0.279284439,-1.373305158,-2.106796372,-0.040484291,0.8511852,-0.184680478,-0.033739017,-0.392896731
0.35083562,0.945154447,0.426010874,1.2944611,-3.282038068,-0.065426518,-2.534993073,2.112276722,-1.345173807,1.540606579,-3.425362923,0.122314353,0.554334115,-0.289022558,-0.161937474
-0.913548274,-0.012375701,-0.718736823,-0.462511384,2.049107073,-0.744131055,1.073926269,-2.084100637,-1.508839125,-0.249820834,2.217709391,-1.223478975,0.156294998,-0.689669914,-0.00551108
-0.158890933,1.088033168,-0.295801803,1.235611244,-2.07141634,-0.094183257,1.008922809,2.813550556,-1.25774253,3.036084912,-0.15165438,-0.487318314,0.059460919,-0.405773603,-0.00519917
